node_id,x_mm,y_mm,z_mm,Ux_mm,Uy_mm,Uz_mm,vonMises_MPa
312,476.487,265.892,-0.2,-1.4e-05,-1e-05,-0.000761,0.0547
313,480.475,258.985,-0.2,-1.3e-05,-9e-06,-0.000666,0.0828
314,484.462,252.079,-0.2,-5e-06,-6e-06,-0.000462,0.0447
315,488.449,245.173,-0.2,4e-06,-3e-06,-0.000129,0.0717
316,492.437,238.267,-0.2,4e-06,-1e-06,9.3e-05,0.039
317,496.424,231.36,-0.2,5e-06,-0.0,0.000205,0.0279
318,500.411,224.454,-0.2,7e-06,3e-06,0.000225,0.0258
319,504.399,217.548,-0.2,7e-06,1e-06,0.000412,0.0401
320,508.386,210.641,-0.2,8e-06,5e-06,0.000564,0.0279
321,512.373,203.735,-0.2,8e-06,9e-06,0.000401,0.0439
322,516.361,196.829,-0.2,-1e-06,7e-06,-0.000163,0.3723
323,520.348,189.923,-0.2,-8e-06,-8e-06,-0.000695,0.0984
324,524.335,183.016,-0.2,-1.8e-05,-1.7e-05,-0.000643,0.0664
325,528.323,176.11,-0.2,-1.6e-05,-1e-06,-0.000669,0.0347
326,532.31,169.204,-0.2,-1.7e-05,-6e-06,-0.000552,0.4451
327,536.297,162.298,-0.2,-3e-06,-4e-06,-0.000182,0.0586
328,540.285,155.391,-0.2,1.3e-05,1e-05,0.00014,0.0135
329,544.272,148.485,-0.2,3e-06,-6e-06,0.000114,0.0329
330,548.26,141.579,-0.2,3e-06,-6e-06,0.00012,0.0239
331,552.247,134.672,-0.2,-2e-06,-2e-06,0.000159,0.0478
332,556.234,127.766,-0.2,-1.4e-05,-2e-06,-0.000299,0.1948
333,560.221,120.86,-0.2,-2e-05,1e-06,-0.000768,0.0425
334,564.209,113.954,-0.2,-8e-06,-9e-06,-0.000454,0.0599
335,568.196,107.047,-0.2,-8e-06,-1e-06,-0.000291,0.0283
336,572.184,100.141,-0.2,-2e-06,-5e-06,-0.00028,0.0337
337,576.171,93.2348,-0.2,2e-06,-1e-05,-0.000152,0.0581
338,580.158,86.3285,-0.2,-1.7e-05,-1.2e-05,-0.000481,0.0913
339,584.146,79.4222,-0.2,-4.6e-05,-1.3e-05,-0.001763,0.1071
340,588.133,72.5159,-0.2,-4.2e-05,-3.7e-05,-0.002561,0.1326
341,592.12,65.6096,-0.2,-2.5e-05,-2.3e-05,-0.00082,0.0981
342,596.108,58.7034,-0.2,-1e-05,-3e-06,-0.000308,0.0459
343,600.095,51.7971,-0.2,-1.6e-05,-2e-06,-0.000426,0.0638
344,604.082,44.8908,-0.2,-2.7e-05,1e-06,-0.000863,0.0676
345,608.07,37.9845,-0.2,-3.5e-05,-1.6e-05,-0.001396,0.0491
346,612.057,31.0783,-0.2,-4.2e-05,-2.5e-05,-0.001914,0.1103
347,616.044,24.172,-0.2,-2.9e-05,-2.4e-05,-0.001102,0.0779
348,620.032,17.2657,-0.2,-3.1e-05,-1.1e-05,-0.00111,0.0644
349,624.019,10.3594,-0.2,-1.4e-05,-1.4e-05,-0.000944,0.0388
350,628.006,3.4531,-0.2,-1e-05,-1.6e-05,-0.000635,0.035
351,55.0,95.2628,-0.1,-0.0,8e-06,-0.000603,0.0194
352,311.0,538.668,0.0,-2e-06,-1e-06,9.7e-05,0.0132
353,307.0,531.74,0.0,-7e-06,8e-06,-0.000224,0.097
354,303.0,524.811,0.0,-1.2e-05,1.7e-05,-0.000367,0.1668
355,299.0,517.883,0.0,-2.5e-05,1.4e-05,-0.000271,0.1783
356,295.0,510.955,0.0,-1.4e-05,1e-05,-0.000179,0.348
357,291.0,504.027,0.0,-9e-06,1.8e-05,-0.000181,0.1493
358,287.0,497.099,0.0,-5.7e-05,2.2e-05,-0.000764,0.242
359,283.0,490.17,0.0,-3.9e-05,5e-06,-0.001117,0.6812
360,279.0,483.242,0.0,-8.9e-05,3.3e-05,-0.002015,0.333
361,275.0,476.314,0.0,-5.2e-05,5.2e-05,-0.001656,0.2947
362,271.0,469.386,0.0,-4.4e-05,3.6e-05,-0.001082,0.1273
363,267.0,462.458,0.0,-4e-05,9e-06,-0.001015,0.1837
364,263.0,455.529,0.0,-6.2e-05,3.3e-05,-0.001608,0.3026
365,259.0,448.601,0.0,-3.3e-05,3.8e-05,-0.001264,0.1006
366,255.0,441.673,0.0,-2.3e-05,1.2e-05,-0.001177,0.2325
367,251.0,434.745,0.0,-5.4e-05,4.5e-05,-0.001211,0.2362
368,247.0,427.817,0.0,-4e-05,3.2e-05,-0.000986,0.1502
369,243.0,420.888,0.0,-2.3e-05,2.3e-05,-0.000554,0.0714
