channel_id,x,y,vmm,ch,n,k,adc_med,adc_p25,adc_p75,adc_med_dnl,adc_n,station,eff,use,adc_med_untracked,n_hits,illuminated
419,478.64,173.83,14,28,0,0,,,,,0,P2_OUT,,False,182.78719397363463,64041.0,False
418,510.86,185.55,14,29,0,0,,,,,0,P2_OUT,,False,135.48101874098992,65656.0,False
417,543.08,197.28,14,30,0,0,,,,,0,P2_OUT,,False,83.56152876942461,85772.0,False
416,220.9,80.06,14,31,0,0,,,,,0,P2_OUT,,False,70.12234349654963,114160.0,False
415,188.68,68.35,14,32,0,0,,,,,0,P2_OUT,,False,74.57213594418187,89926.0,False
414,156.46,56.64,14,33,0,0,,,,,0,P2_OUT,,False,209.96937573616017,22011.0,False
413,124.24,44.94,14,34,0,0,,,,,0,P2_OUT,,False,56.09891656496598,10155929.0,False
412,426.28,150.56,14,35,0,0,,,,,0,P2_OUT,,False,198.81729161690947,93254.0,False
411,458.5,162.28,14,36,0,0,,,,,0,P2_OUT,,False,145.0255033557047,77921.0,False
410,490.72,174.01,14,37,0,0,,,,,0,P2_OUT,,False,111.41598207617626,72497.0,False
409,522.94,185.73,14,38,0,0,,,,,0,P2_OUT,,False,124.82196339434276,69802.0,False
408,555.16,197.45,14,39,0,0,,,,,0,P2_OUT,,False,141.6960954986322,42510.0,False
407,394.06,138.84,14,40,0,0,,,,,0,P2_OUT,,False,151.82652861887087,76724.0,False
406,361.84,127.12,14,41,0,0,,,,,0,P2_OUT,,False,138.0505701536936,76794.0,False
405,329.62,115.4,14,42,0,0,,,,,0,P2_OUT,,False,111.8821900566394,69745.0,False
404,297.4,103.68,14,43,0,0,,,,,0,P2_OUT,,False,97.04563709382988,81316.0,False
403,265.17,91.97,14,44,0,0,,,,,0,P2_OUT,,False,91.93859234766178,66189.0,False
402,232.95,80.26,14,45,0,0,,,,,0,P2_OUT,,False,104.8630303030303,37824.0,False
401,200.72,68.55,14,46,0,0,,,,,0,P2_OUT,,False,97.5792276964048,49615.0,False
400,168.49,56.85,14,47,0,0,,,,,0,P2_OUT,,False,79.9210024064393,49122.0,False
399,136.25,45.17,14,48,0,0,,,,,0,P2_OUT,,False,127.15011547344112,17272.0,False
398,535.0,185.9,14,49,0,0,,,,,0,P2_OUT,,False,145.81642512077295,54933.0,False
397,502.77,174.17,14,50,0,0,,,,,0,P2_OUT,,False,170.77282086479065,82512.0,False
396,470.55,162.45,14,51,0,0,,,,,0,P2_OUT,,False,,0.0,False
395,438.33,150.73,14,52,0,0,,,,,0,P2_OUT,,False,205.13631840796015,85265.0,False
394,406.1,139.01,14,53,0,0,,,,,0,P2_OUT,,False,160.44991511035653,72659.0,False
393,373.87,127.29,14,54,0,0,,,,,0,P2_OUT,,False,123.21434730125884,66051.0,False
392,341.65,115.57,14,55,0,0,,,,,0,P2_OUT,,False,110.02309037900876,78317.0,False
391,309.42,103.85,14,56,0,0,,,,,0,P2_OUT,,False,110.61003043535794,57997.0,False
390,277.18,92.14,14,57,0,0,,,,,0,P2_OUT,,False,132.32987068051727,53077.0,False
389,547.03,186.05,14,58,0,0,,,,,0,P2_OUT,,False,147.78813221823975,56255.0,False
388,514.8,174.33,14,59,0,0,,,,,0,P2_OUT,,False,133.272829551847,66853.0,False
387,482.57,162.61,14,60,0,0,,,,,0,P2_OUT,,False,148.86494612878977,70425.0,False
386,450.34,150.88,14,61,0,0,,,,,0,P2_OUT,,False,171.5994587280108,75699.0,False
385,418.11,139.16,14,62,0,0,,,,,0,P2_OUT,,False,167.48392979256894,71700.0,False
384,559.04,186.2,14,63,0,0,,,,,0,P2_OUT,,False,144.0914866581957,47689.0,False
511,517.51,230.14,15,0,0,0,,,,,0,P2_OUT,,False,130.3359516616314,69355.0,False
510,465.3,206.9,15,1,2340,2177,172.0,124.0,246.0,173.72121212121212,2177,P2_OUT,0.9303418803418804,True,160.5452787624879,180874.0,True
509,413.1,183.66,15,2,27913,25020,162.0,122.0,228.0,165.43364681295716,25020,P2_OUT,0.8963565363808977,True,165.74815139398586,242672.0,True
508,497.59,218.67,15,3,0,0,,,,,0,P2_OUT,,False,162.43026753205635,91077.0,False
507,360.9,160.42,15,4,0,0,,,,,0,P2_OUT,,False,130.01697312588402,135860.0,False
506,445.38,195.43,15,5,7606,7176,219.0,157.75,320.0,221.90476190476193,7176,P2_OUT,0.9434656849855377,True,215.6719560094265,238512.0,True
505,529.86,230.43,15,6,0,0,,,,,0,P2_OUT,,False,141.2280124337173,65165.0,False
504,308.7,137.19,15,7,0,0,,,,,0,P2_OUT,,False,127.0183226887237,88962.0,False
503,393.18,172.19,15,8,28937,20586,135.0,109.0,178.0,137.10277324632952,20586,P2_OUT,0.7114075405190586,True,138.9602588246656,175036.0,True
502,477.66,207.19,15,9,0,0,,,,,0,P2_OUT,,False,163.9584401565241,107293.0,False
501,256.49,113.95,15,10,0,0,,,,,0,P2_OUT,,False,129.02383939774154,44774.0,False
500,340.97,148.96,15,11,0,0,,,,,0,P2_OUT,,False,145.57464376082035,109794.0,False
499,425.45,183.96,15,12,14044,12686,210.0,151.0,304.0,211.12717536813923,12686,P2_OUT,0.9033039020222159,True,210.8276868212028,226079.0,True
498,509.92,218.95,15,13,0,0,,,,,0,P2_OUT,,False,162.4437904649794,74933.0,False
497,288.77,125.73,15,14,0,0,,,,,0,P2_OUT,,False,139.2282537606279,45258.0,False
496,373.24,160.72,15,15,0,0,,,,,0,P2_OUT,,False,122.13631620685337,171765.0,False
495,457.71,195.72,15,16,2434,2294,224.0,161.0,326.75,225.05882352941177,2294,P2_OUT,0.942481511914544,True,223.53568555338467,179303.0,True
494,542.19,230.71,15,17,0,0,,,,,0,P2_OUT,,False,154.51971794202143,50541.0,False
493,204.29,90.72,15,18,0,0,,,,,0,P2_OUT,,False,148.32882414151925,33354.0,False
492,321.03,137.49,15,19,0,0,,,,,0,P2_OUT,,False,157.24229897319643,79535.0,False
491,405.5,172.48,15,20,20131,17386,155.0,119.0,213.0,156.02643171806167,17386,P2_OUT,0.8636431374497044,True,153.20635584361278,203369.0,True
490,489.97,207.47,15,21,0,0,,,,,0,P2_OUT,,False,165.2566305565932,83824.0,False
489,236.56,102.5,15,22,0,0,,,,,0,P2_OUT,,False,137.80133591898297,49924.0,False
488,152.09,67.5,15,23,0,0,,,,,0,P2_OUT,,False,235.4077669902913,30111.0,False
487,522.23,219.22,15,24,0,0,,,,,0,P2_OUT,,False,162.94028230184583,60696.0,False
486,437.76,184.23,15,25,1830,1722,224.0,158.25,325.0,225.83333333333334,1722,P2_OUT,0.940983606557377,True,216.2907455976021,201782.0,True
485,353.29,149.25,15,26,0,0,,,,,0,P2_OUT,,False,134.28148703062084,112735.0,False
484,268.82,114.26,15,27,0,0,,,,,0,P2_OUT,,False,138.92857142857144,39069.0,False
483,184.35,79.27,15,28,0,0,,,,,0,P2_OUT,,False,171.05830258302584,31649.0,False
482,470.01,195.98,15,29,0,0,,,,,0,P2_OUT,,False,177.34876489894629,94922.0,False
481,385.54,161.0,15,30,2848,2073,130.0,106.0,176.0,133.28185328185327,2073,P2_OUT,0.7278792134831461,True,135.0889277849924,146014.0,True
480,110.37,48.81,15,31,0,0,,,,,0,P2_OUT,,False,144.03728362183756,16171.0,False
479,502.25,207.73,15,32,0,0,,,,,0,P2_OUT,,False,192.96947040498443,71051.0,False
478,301.07,126.02,15,33,0,0,,,,,0,P2_OUT,,False,115.63136337039204,63955.0,False
477,417.78,172.75,15,34,6849,5941,188.0,140.0,270.0,188.73640167364016,5941,P2_OUT,0.8674259015914733,True,188.80515713134568,174802.0,True
476,534.5,219.47,15,35,0,0,,,,,0,P2_OUT,,False,131.12668957617413,57070.0,False
475,216.6,91.04,15,36,0,0,,,,,0,P2_OUT,,False,126.85225995052843,40198.0,False
474,333.32,137.76,15,37,0,0,,,,,0,P2_OUT,,False,140.4496700659868,86053.0,False
473,450.03,184.49,15,38,0,0,,,,,0,P2_OUT,,False,280.1507671781188,177559.0,False
472,248.85,102.79,15,39,0,0,,,,,0,P2_OUT,,False,130.81147155618245,45785.0,False
471,365.56,149.51,15,40,0,0,,,,,0,P2_OUT,,False,133.81238568068983,96341.0,False
470,482.26,196.23,15,41,0,0,,,,,0,P2_OUT,,False,156.48637117800428,66757.0,False
469,132.14,56.07,15,42,0,0,,,,,0,P2_OUT,,False,182.8688138256088,20013.0,False
468,514.5,207.97,15,43,0,0,,,,,0,P2_OUT,,False,168.96975337366217,73521.0,False
467,397.79,161.25,15,44,7742,6506,134.0,106.0,179.0,135.91857506361322,6506,P2_OUT,0.84035133040558,True,134.69355888093688,156600.0,True
466,281.08,114.54,15,45,0,0,,,,,0,P2_OUT,,False,124.8702928870293,43957.0,False
465,546.73,219.71,15,46,0,0,,,,,0,P2_OUT,,False,138.40555422552072,41965.0,False
464,430.03,172.99,15,47,14,12,198.5,149.25,248.25,197.33333333333334,12,P2_OUT,0.8571428571428571,False,195.548988406456,149961.0,False
463,164.38,67.83,15,48,0,0,,,,,0,P2_OUT,,False,221.6921322690992,25893.0,False
462,313.32,126.28,15,49,0,0,,,,,0,P2_OUT,,False,116.34987334227388,72597.0,False
461,462.26,184.73,15,50,0,0,,,,,0,P2_OUT,,False,185.626101631352,93607.0,False
460,345.55,138.02,15,51,0,0,,,,,0,P2_OUT,,False,156.34157883415787,71252.0,False
459,494.49,196.47,15,52,0,0,,,,,0,P2_OUT,,False,196.4232258064516,64760.0,False
458,196.61,79.57,15,53,0,0,,,,,0,P2_OUT,,False,174.93218514531753,27926.0,False
457,526.72,208.2,15,54,0,0,,,,,0,P2_OUT,,False,144.89301246738185,47707.0,False
456,377.78,149.75,15,55,0,0,,,,,0,P2_OUT,,False,125.10875742702144,93479.0,False
455,228.84,91.31,15,56,0,0,,,,,0,P2_OUT,,False,102.9642647920328,50180.0,False
454,410.0,161.49,15,57,94,67,128.0,103.5,153.5,128.66666666666666,67,P2_OUT,0.7127659574468085,False,156.7711503347535,126467.0,False
453,261.06,103.05,15,58,0,0,,,,,0,P2_OUT,,False,117.63255063631476,50022.0,False
452,442.23,173.22,15,59,0,0,,,,,0,P2_OUT,,False,182.98561471155276,115658.0,False
451,293.29,114.78,15,60,0,0,,,,,0,P2_OUT,,False,113.10963714397192,43377.0,False
450,474.46,184.96,15,61,0,0,,,,,0,P2_OUT,,False,149.6023793182338,60963.0,False
449,325.51,126.52,15,62,0,0,,,,,0,P2_OUT,,False,119.26285423383676,55688.0,False
448,506.68,196.69,15,63,0,0,,,,,0,P2_OUT,,False,150.66385174759557,63677.0,False
575,310.97,158.95,16,0,0,0,,,,,0,P2_OUT,,False,,0.0,False
574,402.88,205.11,16,1,24054,21641,128.0,95.0,176.0,128.12193995381062,21641,P2_OUT,0.8996840442338072,True,125.54392557350222,301981.0,True
573,494.8,251.27,16,2,0,0,,,,,0,P2_OUT,,False,158.08830788920378,141180.0,False
572,291.14,147.51,16,3,0,0,,,,,0,P2_OUT,,False,127.20603359616044,61627.0,False
571,383.06,193.67,16,4,28886,22653,112.0,90.0,150.0,114.58396568789179,22653,P2_OUT,0.7842207297652842,True,112.8074592660032,246287.0,True
570,474.97,239.84,16,5,0,0,,,,,0,P2_OUT,,False,163.5129945575735,262135.0,False
569,199.23,101.36,16,6,0,0,,,,,0,P2_OUT,,False,102.6520694259012,48428.0,False
568,271.31,136.08,16,7,0,0,,,,,0,P2_OUT,,False,108.0527289546716,58405.0,False
567,363.22,182.24,16,8,0,0,,,,,0,P2_OUT,,False,106.20130881894671,205842.0,False
566,455.14,228.4,16,9,2553,2358,165.0,119.0,252.0,171.2405063291139,2358,P2_OUT,0.9236192714453584,True,162.35939220436026,295339.0,True
565,179.39,89.93,16,10,0,0,,,,,0,P2_OUT,,False,127.61768646717285,40387.0,False
564,435.3,216.96,16,11,23025,22038,192.0,128.0,288.0,202.319255547602,22038,P2_OUT,0.9571335504885994,True,183.13383923824253,386579.0,True
563,527.22,263.12,16,12,0,0,,,,,0,P2_OUT,,False,118.3298275136727,98813.0,False
562,343.39,170.8,16,13,0,0,,,,,0,P2_OUT,,False,104.8165854045269,163442.0,False
561,251.47,124.65,16,14,0,0,,,,,0,P2_OUT,,False,117.36695112490304,39915.0,False
560,507.38,251.68,16,15,0,0,,,,,0,P2_OUT,,False,160.25323227819885,104073.0,False
559,415.46,205.52,16,16,22339,20166,182.0,131.0,260.0,183.8910394265233,20166,P2_OUT,0.902726173955862,True,189.61177649976256,299970.0,True
558,159.55,78.51,16,17,0,0,,,,,0,P2_OUT,,False,78.6403946571272,63443.0,False
557,323.54,159.36,16,18,0,0,,,,,0,P2_OUT,,False,94.01116559056264,107291.0,False
556,487.54,240.23,16,19,0,0,,,,,0,P2_OUT,,False,188.6029173419773,179244.0,False
555,231.62,113.22,16,20,0,0,,,,,0,P2_OUT,,False,114.55584836813298,52248.0,False
554,395.62,194.08,16,21,42494,37867,129.0,98.0,180.0,130.68630028924534,37867,P2_OUT,0.8911140396291242,True,125.21971360801196,306668.0,True
553,303.7,147.93,16,22,0,0,,,,,0,P2_OUT,,False,115.373814509176,80168.0,False
552,467.7,228.79,16,23,0,0,,,,,0,P2_OUT,,False,167.94586466165413,265551.0,False
551,139.69,67.1,16,24,0,0,,,,,0,P2_OUT,,False,73.85968247395515,131744.0,False
550,375.77,182.64,16,25,12943,10854,114.0,89.0,157.0,116.45041014168531,10854,P2_OUT,0.8386000154523681,True,110.09893496242634,260859.0,True
549,211.76,101.79,16,26,0,0,,,,,0,P2_OUT,,False,77.2110475709415,91571.0,False
548,447.85,217.35,16,27,25707,23568,191.0,132.0,274.0,191.53469927296763,23568,P2_OUT,0.9167930913758898,True,190.5842461606209,303453.0,True
547,519.93,252.06,16,28,0,0,,,,,0,P2_OUT,,False,141.06081504702195,91890.0,False
546,283.84,136.49,16,29,0,0,,,,,0,P2_OUT,,False,102.8466796875,72441.0,False
545,355.92,171.19,16,30,0,0,,,,,0,P2_OUT,,False,104.02532396874074,213499.0,False
544,427.99,205.9,16,31,12700,11960,203.0,141.0,291.0,202.56603773584905,11960,P2_OUT,0.9417322834645669,True,199.21181377522265,331702.0,True
543,500.07,240.61,16,32,0,0,,,,,0,P2_OUT,,False,156.69157560803666,128859.0,False
542,191.89,90.36,16,33,0,0,,,,,0,P2_OUT,,False,1015.7674418604652,531.0,False
541,263.97,125.05,16,34,0,0,,,,,0,P2_OUT,,False,108.9672619047619,59239.0,False
540,408.13,194.45,16,35,35849,33409,160.0,114.0,228.0,161.47611710323574,33409,P2_OUT,0.9319367346369495,True,151.8569517524302,319141.0,True
539,480.21,229.16,16,36,0,0,,,,,0,P2_OUT,,False,179.2300469483568,215310.0,False
538,336.05,159.75,16,37,0,0,,,,,0,P2_OUT,,False,99.36309591427164,188236.0,False
537,119.81,55.69,16,38,0,0,,,,,0,P2_OUT,,False,71.91228070175438,75118.0,False
536,388.27,183.0,16,39,40112,35096,128.0,97.0,174.0,128.70106300233343,35096,P2_OUT,0.8749501396090945,True,126.4974828652878,280583.0,True
535,460.35,217.71,16,40,3130,2939,171.0,118.0,253.5,170.67906976744186,2939,P2_OUT,0.9389776357827476,True,156.92373485388453,261571.0,True
534,532.43,252.42,16,41,0,0,,,,,0,P2_OUT,,False,121.8949720670391,67466.0,False
533,316.18,148.3,16,42,0,0,,,,,0,P2_OUT,,False,113.38472727272728,88308.0,False
532,244.1,113.61,16,43,0,0,,,,,0,P2_OUT,,False,103.44593232541396,52446.0,False
531,172.0,78.92,16,44,0,0,,,,,0,P2_OUT,,False,170.15384615384616,30713.0,False
530,512.56,240.96,16,45,0,0,,,,,0,P2_OUT,,False,120.59331504622574,116053.0,False
529,440.48,206.26,16,46,15585,14385,202.0,143.0,290.0,203.27485380116957,14385,P2_OUT,0.9230028873917228,True,204.24431543299468,289199.0,True
528,368.39,171.55,16,47,0,0,,,,,0,P2_OUT,,False,94.67898538551992,219719.0,False
527,296.3,136.85,16,48,0,0,,,,,0,P2_OUT,,False,100.76510220395112,81572.0,False
526,492.68,229.51,16,49,0,0,,,,,0,P2_OUT,,False,162.75697008274983,125351.0,False
525,224.2,102.16,16,50,0,0,,,,,0,P2_OUT,,False,103.86093211449123,56293.0,False
524,420.6,194.8,16,51,21226,19904,200.0,143.0,291.0,202.11586901763224,19904,P2_OUT,0.9377178931499105,True,203.31848341232225,299220.0,True
523,348.5,160.1,16,52,0,0,,,,,0,P2_OUT,,False,101.074133542197,178722.0,False
522,276.41,125.4,16,53,0,0,,,,,0,P2_OUT,,False,69.98751719030996,57353.0,False
521,472.8,218.05,16,54,0,0,,,,,0,P2_OUT,,False,150.1712874004941,188255.0,False
520,400.71,183.35,16,55,33664,30101,130.0,100.0,182.0,133.10943396226415,30101,P2_OUT,0.894159933460076,True,131.40976281788733,267159.0,True
519,328.61,148.65,16,56,0,0,,,,,0,P2_OUT,,False,113.97791903646704,98885.0,False
518,525.01,241.3,16,57,0,0,,,,,0,P2_OUT,,False,114.90998283051265,92394.0,False
517,452.91,206.59,16,58,15593,14459,163.0,113.0,242.0,165.46598984771575,14459,P2_OUT,0.9272750593214905,True,162.9515784178091,257253.0,True
516,380.81,171.89,16,59,8164,6370,98.0,76.0,134.0,99.70353477765109,6370,P2_OUT,0.7802547770700637,True,93.2478108818825,206908.0,True
515,433.01,195.13,16,60,8349,7818,177.0,123.0,258.0,178.0369003690037,7818,P2_OUT,0.936399568810636,True,175.76781361600817,277078.0,True
514,505.11,229.83,16,61,0,0,,,,,0,P2_OUT,,False,119.98592633315008,91107.0,False
513,485.21,218.37,16,62,0,0,,,,,0,P2_OUT,,False,142.41695447409734,131043.0,False
512,537.42,241.61,16,63,0,0,,,,,0,P2_OUT,,False,101.97759818516944,62408.0,False
639,510.32,294.56,17,0,0,0,,,,,0,P2_OUT,,False,,0.0,False
638,470.73,271.7,17,1,0,0,,,,,0,P2_OUT,,False,242.3545870325532,97390.0,False
637,450.94,260.27,17,2,0,0,,,,,0,P2_OUT,,False,227.37203901532743,118805.0,False
636,431.14,248.85,17,3,11076,10042,209.0,144.0,314.0,211.0371819960861,10042,P2_OUT,0.906644998194294,True,214.51713782748263,201571.0,True
635,411.35,237.42,17,4,11729,3500,123.0,97.0,170.0,123.63025210084034,3500,P2_OUT,0.29840566118168643,True,127.89098472351718,110862.0,True
634,503.37,283.68,17,5,0,0,,,,,0,P2_OUT,,False,153.0061699098244,72550.0,False
633,351.96,203.13,17,6,0,0,,,,,0,P2_OUT,,False,104.5751575659546,115128.0,False
632,483.57,272.25,17,7,0,0,,,,,0,P2_OUT,,False,192.8787813773868,99760.0,False
631,312.38,180.28,17,8,0,0,,,,,0,P2_OUT,,False,119.47784810126582,25897.0,False
630,463.78,260.82,17,9,0,0,,,,,0,P2_OUT,,False,257.8067262664964,142493.0,False
629,443.98,249.39,17,10,367,350,194.0,130.0,289.5,194.66666666666666,350,P2_OUT,0.9536784741144414,False,178.58628019323672,213808.0,False
628,272.79,157.42,17,11,0,0,,,,,0,P2_OUT,,False,127.90521721055912,46821.0,False
627,424.18,237.97,17,12,18784,17348,199.0,140.0,292.0,199.3953488372093,17348,P2_OUT,0.9235519591141397,True,194.1168132300827,287618.0,True
626,252.99,145.99,17,13,0,0,,,,,0,P2_OUT,,False,114.29869502174964,54023.0,False
625,404.39,226.54,17,14,13468,12052,144.0,108.0,205.0,145.57952468007312,12052,P2_OUT,0.8948618948618948,True,145.69053784437747,281752.0,True
624,384.59,215.11,17,15,17323,12115,128.0,102.0,173.0,128.29955947136563,12115,P2_OUT,0.6993592333891359,True,131.93850061227266,201291.0,True
623,213.41,123.14,17,16,0,0,,,,,0,P2_OUT,,False,122.38945108862312,26419.0,False
622,364.79,203.69,17,17,6918,3496,126.0,106.0,164.25,127.30658105939004,3496,P2_OUT,0.5053483665799364,True,132.76895148669797,123215.0,True
621,516.16,284.19,17,18,0,0,,,,,0,P2_OUT,,False,150.54531430775162,62309.0,False
620,344.99,192.26,17,19,0,0,,,,,0,P2_OUT,,False,122.98223408311094,108088.0,False
619,496.36,272.76,17,20,0,0,,,,,0,P2_OUT,,False,172.3388250956898,86230.0,False
618,325.2,180.83,17,21,0,0,,,,,0,P2_OUT,,False,117.91724955542382,71217.0,False
617,476.56,261.34,17,22,0,0,,,,,0,P2_OUT,,False,242.86989657049537,136927.0,False
616,173.82,100.28,17,23,0,0,,,,,0,P2_OUT,,False,185.4154281670205,27819.0,False
615,456.76,249.91,17,24,1,0,,,,,0,P2_OUT,0.0,False,242.4156862745098,216272.0,False
614,305.4,169.4,17,25,0,0,,,,,0,P2_OUT,,False,125.92686170212768,51251.0,False
613,436.96,238.48,17,26,17543,16287,217.0,152.0,316.0,218.2202247191011,16287,P2_OUT,0.9284044918200992,True,215.3348326498214,291675.0,True
612,285.6,157.98,17,27,0,0,,,,,0,P2_OUT,,False,128.87058823529412,42918.0,False
611,417.16,227.05,17,28,12523,11327,177.0,129.0,250.0,176.67469879518072,11327,P2_OUT,0.9044957278607363,True,177.91167352746862,294494.0,True
610,265.8,146.55,17,29,0,0,,,,,0,P2_OUT,,False,138.61740763932372,57349.0,False
609,397.36,215.62,17,30,20947,17766,134.0,101.0,184.0,135.51872871736663,17766,P2_OUT,0.8481405451854681,True,135.06310589458826,283580.0,True
608,246.0,135.13,17,31,0,0,,,,,0,P2_OUT,,False,134.0670349907919,46805.0,False
607,377.55,204.2,17,32,19459,15955,120.0,97.0,163.0,122.00962800875274,15955,P2_OUT,0.8199290816588725,True,120.36500032335252,246153.0,True
606,226.2,123.7,17,33,0,0,,,,,0,P2_OUT,,False,150.09601634320734,30954.0,False
605,509.11,273.25,17,34,0,0,,,,,0,P2_OUT,,False,141.30456852791878,94433.0,False
604,357.75,192.77,17,35,0,0,,,,,0,P2_OUT,,False,137.7408414239482,137678.0,False
603,489.3,261.82,17,36,0,0,,,,,0,P2_OUT,,False,206.20216919739696,124824.0,False
602,337.94,181.34,17,37,0,0,,,,,0,P2_OUT,,False,124.88345558272208,101868.0,False
601,469.49,250.39,17,38,0,0,,,,,0,P2_OUT,,False,240.5835189309577,225591.0,False
600,206.39,112.28,17,39,0,0,,,,,0,P2_OUT,,False,111.77604306864065,26320.0,False
599,449.68,238.96,17,40,536,486,162.5,114.25,238.75,165.94285714285715,486,P2_OUT,0.9067164179104478,True,151.71913681673786,267207.0,True
598,318.13,169.91,17,41,0,0,,,,,0,P2_OUT,,False,132.69273021001615,56605.0,False
597,186.59,100.86,17,42,0,0,,,,,0,P2_OUT,,False,171.77835800807537,1473367.0,False
596,429.87,227.53,17,43,12650,11751,212.0,152.0,306.0,213.3294117647059,11751,P2_OUT,0.9289328063241107,True,208.31298304475467,304411.0,True
595,298.32,158.49,17,44,0,0,,,,,0,P2_OUT,,False,120.76749116607772,45769.0,False
594,166.78,89.44,17,45,0,0,,,,,0,P2_OUT,,False,165.5328345802161,35298.0,False
593,410.06,216.1,17,46,9523,8434,157.0,114.25,219.0,157.4554707379135,8434,P2_OUT,0.8856452798487872,True,157.45365134005408,288765.0,True
592,521.8,273.71,17,47,0,0,,,,,0,P2_OUT,,False,130.81238832638476,74725.0,False
591,278.51,147.06,17,48,0,0,,,,,0,P2_OUT,,False,136.27673754363693,54550.0,False
590,390.25,204.67,17,49,17351,15445,132.0,103.0,179.0,133.77454545454546,15445,P2_OUT,0.8901504236067086,True,132.0314379442318,296885.0,True
589,501.98,262.28,17,50,0,0,,,,,0,P2_OUT,,False,161.76244565979528,106383.0,False
588,370.43,193.24,17,51,6255,4402,112.0,92.0,151.0,114.0,4402,P2_OUT,0.7037569944044764,True,118.99768895624172,208426.0,True
587,482.17,250.84,17,52,0,0,,,,,0,P2_OUT,,False,211.2430426716141,177463.0,False
586,258.7,135.63,17,53,0,0,,,,,0,P2_OUT,,False,90.98749460974558,51675.0,False
585,146.97,78.02,17,54,0,0,,,,,0,P2_OUT,,False,157.8943466172382,34684.0,False
584,462.35,239.41,17,55,0,0,,,,,0,P2_OUT,,False,178.6800380831482,258730.0,False
583,350.61,181.81,17,56,0,0,,,,,0,P2_OUT,,False,110.26940979995024,147488.0,False
582,238.88,124.21,17,57,0,0,,,,,0,P2_OUT,,False,106.2172338884866,39221.0,False
581,442.53,227.98,17,58,17519,15782,167.0,120.0,243.0,168.93959731543623,15782,P2_OUT,0.90085050516582,True,171.4540765721087,288936.0,True
580,127.15,66.61,17,59,0,0,,,,,0,P2_OUT,,False,164.29070837166515,24703.0,False
579,330.79,170.38,17,60,0,0,,,,,0,P2_OUT,,False,105.47566055331052,106972.0,False
578,422.71,216.54,17,61,9058,8303,181.0,128.5,258.0,183.2226148409894,8303,P2_OUT,0.9166482667255464,True,180.88810150825952,307895.0,True
577,219.06,112.78,17,62,0,0,,,,,0,P2_OUT,,False,120.55437665782492,40305.0,False
576,514.62,262.71,17,63,0,0,,,,,0,P2_OUT,,False,123.3560855263158,103393.0,False
703,398.96,257.7,18,0,2559,2266,172.0,123.0,247.0,171.72602739726028,2266,P2_OUT,0.8855021492770614,True,172.93531041225356,85365.0,True
702,187.46,121.75,18,1,0,0,,,,,0,P2_OUT,,False,143.9610705596107,22160.0,False
701,313.02,201.18,18,2,0,0,,,,,0,P2_OUT,,False,121.32139093782928,44001.0,False
700,418.77,269.15,18,3,2088,1929,226.0,153.0,339.0,228.6153846153846,1929,P2_OUT,0.9238505747126436,True,197.55276907001044,87173.0,True
699,207.27,133.21,18,4,0,0,,,,,0,P2_OUT,,False,133.38958829533854,29726.0,False
698,438.58,280.59,18,5,0,0,,,,,0,P2_OUT,,False,220.69533259830945,70480.0,False
697,332.83,212.63,18,6,0,0,,,,,0,P2_OUT,,False,127.52395313768704,66819.0,False
696,227.07,144.66,18,7,0,0,,,,,0,P2_OUT,,False,153.09803921568627,26234.0,False
695,458.39,292.04,18,8,0,0,,,,,0,P2_OUT,,False,286.7921092564492,77056.0,False
694,352.63,224.08,18,9,1537,863,123.0,102.0,160.0,124.34437086092716,863,P2_OUT,0.5614834092387768,True,138.29349153725354,58002.0,True
693,246.88,156.11,18,10,0,0,,,,,0,P2_OUT,,False,152.29935089728903,48623.0,False
692,478.2,303.48,18,11,0,0,,,,,0,P2_OUT,,False,158.29346733668342,49397.0,False
691,372.44,235.52,18,12,5632,3961,124.0,100.0,168.0,125.25827814569536,3961,P2_OUT,0.7033025568181818,True,134.14470482776284,85438.0,True
690,498.01,314.93,18,13,0,0,,,,,0,P2_OUT,,False,120.53447813254628,33460.0,False
689,121.33,76.7,18,14,0,0,,,,,0,P2_OUT,,False,1010.6078926735778,76864.0,False
688,392.25,246.96,18,15,4609,3935,171.0,127.0,245.0,172.1762711864407,3935,P2_OUT,0.8537643740507702,True,177.18815185648728,112084.0,True
687,266.68,167.56,18,16,0,0,,,,,0,P2_OUT,,False,151.18570655116406,31955.0,False
686,141.12,88.16,18,17,0,0,,,,,0,P2_OUT,,False,177.12177121771217,33940.0,False
685,412.05,258.41,18,18,5004,4586,226.0,155.0,347.0,229.1588785046729,4586,P2_OUT,0.916466826538769,True,223.325370281892,93827.0,True
684,286.48,179.0,18,19,0,0,,,,,0,P2_OUT,,False,162.81593927893738,44614.0,False
683,431.85,269.85,18,20,109,105,208.0,139.0,323.0,209.6,105,P2_OUT,0.963302752293578,False,173.04634084578376,72070.0,False
682,160.91,99.61,18,21,0,0,,,,,0,P2_OUT,,False,231.97525773195875,31031.0,False
681,306.28,190.45,18,22,0,0,,,,,0,P2_OUT,,False,156.2812077512393,62685.0,False
680,451.66,281.29,18,23,0,0,,,,,0,P2_OUT,,False,313.67519776640296,87419.0,False
679,471.46,292.73,18,24,0,0,,,,,0,P2_OUT,,False,226.73476833272528,61197.0,False
678,326.08,201.89,18,25,0,0,,,,,0,P2_OUT,,False,153.31220164216154,63100.0,False
