station,vmm,ch,channel_id,x,y,radius,phi,pad_area,connector_N,half,n_track,k_track,eff,n_hits,adc_med,adc_p25,adc_p75,adc_med_raw8,adc_mpv,masked,illuminated,eff_err
P2_OUT,15,50,461,462.2575,184.7307,548.2195,0.39246467,132.884,4,top,0.0,0.0,,93607.0,185.62610163135196,122.26097986364357,288.3047115808014,184.85582177385456,88.0,False,False,
P2_OUT,15,51,460,345.5482,138.0173,422.5073,0.39617858,132.563,4,top,0.0,0.0,,71252.0,156.34157883415787,113.92781690140845,338.69206349206354,155.3606110201855,104.0,False,False,
P2_OUT,15,52,459,494.4877,196.4671,582.493,0.39011819,132.949,4,top,0.0,0.0,,64760.0,196.4232258064516,134.06069802731412,364.9940828402367,195.70594594594593,1016.0,False,False,
P2_OUT,15,53,458,196.6092,79.5745,262.5279,0.40824674,131.527,4,top,0.0,0.0,,27926.0,174.93218514531753,123.81818181818181,269.29793510324487,174.79757575757577,104.0,False,False,
P2_OUT,15,54,457,526.7163,208.2026,616.7684,0.38800692,133.001,4,top,0.0,0.0,,47707.0,144.89301246738185,108.31605562579014,241.95973154362414,144.74109720885465,104.0,False,False,
P2_OUT,15,55,456,377.7769,149.7542,456.7782,0.39296289,132.679,4,top,0.0,0.0,,93479.0,125.10875742702144,98.78643380818978,189.3871582962492,124.59126903553299,88.0,False,False,
P2_OUT,15,56,455,228.8381,91.3143,296.7876,0.40143896,131.873,4,top,0.0,0.0,,50180.0,102.96426479203281,77.97482517482517,172.90191082802548,102.6962072850169,72.0,False,False,
P2_OUT,15,57,454,410.0043,161.4895,491.0474,0.38951396,132.77,4,top,94.0,67.0,0.7127659574468085,126467.0,156.7711503347535,119.79908675799086,223.48162040510127,156.08197932053176,104.0,False,False,0.04666889338869012
P2_OUT,15,58,453,261.0647,103.051,331.0554,0.39683326,132.134,4,top,0.0,0.0,,50022.0,117.63255063631475,90.88153441143287,177.48662328271874,116.87950310559006,88.0,False,False,
P2_OUT,15,59,452,442.2302,173.2231,525.3226,0.38712481,132.837,4,top,0.0,0.0,,115658.0,182.98561471155273,126.48675599875351,278.420233463035,182.13812874641647,104.0,False,False,
P2_OUT,15,60,451,293.2894,114.7849,365.3304,0.39367364,132.313,4,top,0.0,0.0,,43377.0,113.10963714397191,90.78060219491604,177.81234567901237,112.96932515337423,88.0,False,False,
P2_OUT,15,61,450,474.4551,184.9561,559.5948,0.38449843,132.91,4,top,0.0,0.0,,60963.0,149.6023793182338,106.4635216675809,241.13989637305698,148.68221797323136,88.0,False,False,
P2_OUT,15,62,449,325.513,126.5175,399.602,0.3901886,132.478,4,top,0.0,0.0,,55688.0,119.26285423383676,93.33632519202555,201.3846153846154,118.25730994152048,88.0,False,False,
P2_OUT,15,63,448,506.6791,196.688,593.8713,0.38240503,132.969,4,top,0.0,0.0,,63677.0,150.66385174759557,105.38371444506413,259.2393822393822,150.3185053380783,88.0,False,False,
P2_OUT,16,0,575,310.9691,158.9452,400.0437,0.47913203,132.47,5,bot,0.0,0.0,,0.0,,,,,,False,False,
P2_OUT,16,1,574,402.8835,205.1091,502.9053,0.47670645,132.795,5,bot,24045.0,21633.0,0.8996880848409232,301981.0,125.54392557350222,92.11979652395082,181.27317448116833,125.32849891225526,88.0,False,True,0.0019373578854896456
P2_OUT,16,2,573,494.7985,251.2725,605.7661,0.47508474,132.99,5,bot,0.0,0.0,,141180.0,158.08830788920378,113.303032560912,235.72315810838236,153.465,88.0,False,False,
P2_OUT,16,3,572,291.1408,147.5139,377.1784,0.47809878,132.373,5,bot,0.0,0.0,,61627.0,127.20603359616045,94.95385039261606,286.83154121863794,127.07360000000001,88.0,False,False,
P2_OUT,16,4,571,383.0551,193.6743,480.0419,0.47560483,132.733,5,bot,28871.0,22639.0,0.7841432579404939,246287.0,112.8074592660032,89.37387332272931,154.75976361767727,112.6434182218442,88.0,False,True,0.0024213055749813784
P2_OUT,16,5,570,474.9701,239.835,582.9013,0.4731963,132.955,5,bot,0.0,0.0,,262135.0,163.51299455757353,105.81251992772877,250.23272905438512,162.23707165109033,120.0,False,False,
P2_OUT,16,6,569,199.2298,101.3555,274.3062,0.48194867,131.656,5,bot,0.0,0.0,,48428.0,102.6520694259012,77.22475748053013,184.07108680792894,101.6566757493188,72.0,False,False,
P2_OUT,16,7,568,271.3081,136.0823,354.3101,0.47625445,132.263,5,bot,0.0,0.0,,58405.0,108.05272895467161,88.65425229930737,166.52515201768932,107.0627711888921,88.0,False,False,
P2_OUT,16,8,567,363.2228,182.2385,457.1716,0.472062,132.669,5,bot,0.0,0.0,,205842.0,106.20130881894671,87.13083432247196,144.39952868666728,104.98869630746043,88.0,False,False,
P2_OUT,16,9,566,455.1383,228.397,560.0348,0.4707265,132.906,5,bot,2554.0,2359.0,0.9236491777603759,295339.0,162.35939220436026,113.47246503496504,246.5557077625571,161.3833440929632,88.0,False,True,0.005254724323363568
P2_OUT,16,10,565,179.3944,89.9328,251.427,0.47755332,131.385,5,bot,0.0,0.0,,40387.0,127.61768646717283,87.75569208529093,241.50169109357384,127.52759381898454,88.0,False,False,
P2_OUT,16,11,564,435.3034,216.9582,537.1713,0.46968323,132.866,5,bot,23016.0,22029.0,0.9571167883211679,386579.0,183.13383923824253,115.99933263816476,279.6950773558368,179.58007082908844,72.0,False,True,0.0013353994544491909
P2_OUT,16,12,563,527.2203,263.1166,636.8739,0.46850591,133.028,5,bot,0.0,0.0,,98813.0,118.3298275136727,87.9858479251619,173.511463109629,117.86703061025541,88.0,False,False,
P2_OUT,16,13,562,343.3865,170.8021,434.3055,0.47053923,132.603,5,bot,0.0,0.0,,163442.0,104.8165854045269,84.442729684109,143.0521358896737,103.09279928566873,88.0,False,False,
P2_OUT,16,14,561,251.4687,124.6507,331.4331,0.47174457,132.122,5,bot,0.0,0.0,,39915.0,117.36695112490303,95.19622678588975,184.21589793915604,116.7925181849671,88.0,False,False,
P2_OUT,16,15,560,507.3833,251.6753,617.1677,0.46669874,133.001,5,bot,0.0,0.0,,104073.0,160.25323227819885,117.1427590351103,244.15757575757576,160.23164763458402,104.0,False,False,
P2_OUT,16,16,559,415.4646,205.5186,514.3033,0.467269,132.819,5,bot,22333.0,20161.0,0.9027448170868222,299970.0,189.61177649976256,134.20691922097132,278.57877813504825,189.42291049874743,120.0,False,True,0.001982738074313901
P2_OUT,16,17,558,159.5497,78.5123,228.5525,0.47654011,131.035,5,bot,0.0,0.0,,63443.0,78.6403946571272,71.31927415399706,189.73809523809518,78.43978017612395,72.0,False,False,
P2_OUT,16,18,557,323.5446,159.3648,411.4345,0.46754182,132.519,5,bot,0.0,0.0,,107291.0,94.01116559056265,76.02365189837606,133.54024276377217,93.38323965252938,72.0,False,False,
P2_OUT,16,19,556,487.5426,240.2333,594.2998,0.46415152,132.967,5,bot,0.0,0.0,,179244.0,188.6029173419773,135.14169813959995,275.3733255678509,188.10915166140708,136.0,False,False,
P2_OUT,16,20,555,231.6214,113.2187,308.5556,0.46771551,131.964,5,bot,0.0,0.0,,52248.0,114.55584836813298,86.83743061062648,192.0727272727273,114.07710049423393,88.0,False,False,
P2_OUT,16,21,554,395.621,194.0778,491.4316,0.46353809,132.765,5,bot,42473.0,37848.0,0.8911072916911921,306668.0,125.21971360801196,91.86219756654701,179.59281437125748,124.81010616852575,72.0,False,True,0.0015114992276364686
P2_OUT,16,22,553,303.6962,147.927,388.5614,0.46417088,132.425,5,bot,0.0,0.0,,80168.0,115.373814509176,91.6475884244373,193.5977175463623,114.73318698862502,88.0,False,False,
P2_OUT,16,23,552,467.6979,228.7903,571.4307,0.4613699,132.928,5,bot,0.0,0.0,,265551.0,167.94586466165413,115.74189526184539,258.3875719833936,166.75703324808183,88.0,False,False,
P2_OUT,16,24,551,139.6894,67.0966,205.6631,0.47148816,130.567,5,bot,0.0,0.0,,131744.0,73.85968247395515,68.9003284427672,78.81903650514309,69.5993928575246,72.0,False,False,
P2_OUT,16,25,550,375.772,182.6364,468.559,0.45995452,132.7,5,bot,12939.0,10851.0,0.8386274055182008,260859.0,110.09893496242634,83.81099640304573,155.36802588996764,109.59430799753711,72.0,False,True,0.0032340673476667584
P2_OUT,16,26,549,211.7641,101.7869,285.6728,0.46293946,131.766,5,bot,0.0,0.0,,91571.0,77.2110475709415,70.603359009976,107.85052673424767,76.50779308786989,72.0,False,False,
P2_OUT,16,27,548,447.8485,217.3458,548.5628,0.45866452,132.884,5,bot,25696.0,23557.0,0.9167574719800747,303453.0,190.5842461606209,131.31629563668744,285.7204450625869,190.3242116236643,104.0,False,True,0.0017233246411164276
P2_OUT,16,28,547,519.9252,252.0558,628.5655,0.45797396,133.027,5,bot,0.0,0.0,,91890.0,141.06081504702195,103.07906736642863,225.08021390374333,140.53254437869822,88.0,False,False,
P2_OUT,16,29,546,283.8403,136.488,365.6792,0.45846911,132.322,5,bot,0.0,0.0,,72441.0,102.8466796875,80.37054377633604,170.1007194244604,101.79661016949153,72.0,False,False,
P2_OUT,16,30,545,355.917,171.1932,445.6877,0.45725139,132.634,5,bot,0.0,0.0,,213499.0,104.02532396874074,83.12169401442613,143.01430299580161,102.74492850016628,88.0,False,False,
P2_OUT,16,31,544,427.994,205.9001,525.6925,0.45586576,132.835,5,bot,12695.0,11956.0,0.9417881055533674,331702.0,199.21181377522265,137.08129658519675,298.76787678767874,199.56038761522098,152.0,False,True,0.002078098431524385
P2_OUT,16,32,543,500.0709,240.6084,605.696,0.4551474,132.987,5,bot,0.0,0.0,,128859.0,156.69157560803666,112.09953190440996,226.41920668058455,156.1642827952595,88.0,False,False,
P2_OUT,16,33,542,191.8934,90.3556,262.7832,0.45710851,131.527,5,bot,0.0,0.0,,531.0,1015.7674418604652,1011.6511627906976,1019.8837209302326,1019.8837209302326,1016.0,False,False,
P2_OUT,16,34,541,263.9748,125.0482,342.7984,0.4536877,132.204,5,bot,0.0,0.0,,59239.0,108.9672619047619,86.8584449661649,164.478354978355,107.89388851578241,88.0,False,False,
P2_OUT,16,35,540,408.1335,194.453,502.8218,0.45321524,132.792,5,bot,35839.0,33400.0,0.9319456458048495,319141.0,151.8569517524302,104.18113578168297,223.91461703227714,151.58110317528613,72.0,False,True,0.0013302868826334526
P2_OUT,16,36,539,480.2117,229.1595,582.8259,0.45237671,132.947,5,bot,0.0,0.0,,215310.0,179.2300469483568,123.2362256879629,268.2241324418975,178.93168384879723,88.0,False,False,
P2_OUT,16,37,538,336.0544,159.7486,422.8108,0.45285092,132.565,5,bot,0.0,0.0,,188236.0,99.36309591427164,78.2879619952494,140.66688896298766,98.9528559079726,72.0,False,False,
P2_OUT,16,38,537,119.8071,55.688,182.8116,0.4752523,129.907,5,bot,0.0,0.0,,75118.0,71.91228070175438,63.75791902664149,79.94801026957639,69.02524034378503,72.0,False,False,
P2_OUT,16,39,536,388.2657,183.0042,479.9491,0.45024862,132.738,5,bot,40099.0,35083.0,0.8749095987431108,280583.0,126.49748286528781,93.79076381642216,179.0423566878981,126.28163152053274,88.0,False,True,0.0016520637896924831
P2_OUT,16,40,535,460.3467,217.7091,559.9562,0.4498317,132.907,5,bot,3127.0,2936.0,0.93891909178126,261571.0,156.92373485388453,107.91973031925441,240.33169083485853,156.70678003052103,88.0,False,True,0.004282554390107116
P2_OUT,16,41,534,532.4268,252.4152,637.0407,0.44944227,133.034,5,bot,0.0,0.0,,67466.0,121.8949720670391,91.6307643463767,204.42961974649762,120.91539708265802,88.0,False,False,
P2_OUT,16,42,533,316.1831,148.3025,399.933,0.44916351,132.48,5,bot,0.0,0.0,,88308.0,113.38472727272728,86.55922072171795,186.038513210927,113.13176144244105,88.0,False,False,
P2_OUT,16,43,532,244.0974,113.6066,319.9058,0.44582366,132.046,5,bot,0.0,0.0,,52446.0,103.44593232541396,82.53560477001703,157.4632386107352,102.21538461538461,88.0,False,False,
P2_OUT,16,44,531,172.0044,78.9249,239.8734,0.44653117,131.224,5,bot,0.0,0.0,,30713.0,170.15384615384616,102.00695652173913,303.3155416012559,169.18320610687024,88.0,False,False,
P2_OUT,16,45,530,512.5581,240.9619,617.0909,0.44676582,133.007,5,bot,0.0,0.0,,116053.0,120.59331504622574,83.11997806115453,194.12616690240455,119.74720644806742,72.0,False,False,
P2_OUT,16,46,529,440.4752,206.2563,537.0817,0.44607034,132.868,5,bot,15581.0,14381.0,0.9229831204672357,289199.0,204.24431543299468,143.4311561036024,302.72662420382164,203.36537313432837,152.0,False,True,0.002135955373849922
P2_OUT,16,47,528,368.39,171.5535,457.0653,0.4442376,132.674,5,bot,0.0,0.0,,219719.0,94.67898538551991,75.23686603084055,131.20237922530103,94.33117079973321,72.0,False,False,
P2_OUT,16,48,527,296.301,136.8547,377.0409,0.44026437,132.386,5,bot,0.0,0.0,,81572.0,100.76510220395112,77.80588780509335,180.16179215930305,100.04497867390461,72.0,False,False,
P2_OUT,16,49,526,492.683,229.5066,594.2195,0.44372754,132.966,5,bot,0.0,0.0,,125351.0,162.75697008274983,114.73519736842105,260.04051863857376,162.49148642429822,88.0,False,False,
P2_OUT,16,50,525,224.2045,102.1643,297.0092,0.4380726,131.873,5,bot,0.0,0.0,,56293.0,103.86093211449123,80.6050450129245,163.43617998163452,102.7720113607023,72.0,False,False,
P2_OUT,16,51,524,420.5957,194.8022,514.201,0.44061755,132.825,5,bot,21218.0,19897.0,0.9377415402017155,299220.0,203.31848341232225,141.04521919226787,302.06178545366095,202.22254715601696,152.0,False,True,0.0016587790480186398
P2_OUT,16,52,523,348.5044,160.1005,434.1793,0.43695418,132.602,5,bot,0.0,0.0,,178722.0,101.07413354219699,82.18257359363565,139.66921606118547,100.63969061090025,88.0,False,False,
P2_OUT,16,53,522,276.4057,125.4044,354.151,0.43408125,132.259,5,bot,0.0,0.0,,57353.0,69.98751719030996,53.55376896572569,113.00619834710743,69.39664378337147,56.0,False,False,
P2_OUT,16,54,521,472.8009,218.0495,571.3375,0.43785682,132.924,5,bot,0.0,0.0,,188255.0,150.1712874004941,106.91424802110818,226.7419412288513,149.12410256410257,88.0,False,False,
P2_OUT,16,55,520,400.7076,183.3456,491.3176,0.43415054,132.763,5,bot,33654.0,30093.0,0.8941879122838295,267159.0,131.40976281788733,98.80934838348414,185.47399653836644,130.82485039175768,88.0,False,True,0.0016767321582920208
P2_OUT,16,56,519,328.6075,148.6451,411.2975,0.43333234,132.517,5,bot,0.0,0.0,,98885.0,113.97791903646704,90.71296143022678,186.17596034696408,113.7057126370456,88.0,False,False,
P2_OUT,16,57,518,525.0057,241.2954,628.4762,0.4359027,133.019,5,bot,0.0,0.0,,92394.0,114.90998283051263,80.64182842830307,202.8217391304348,114.54101520668237,72.0,False,False,
P2_OUT,16,58,517,452.9108,206.5899,548.4583,0.43230306,132.888,5,bot,15581.0,14447.0,0.9272190488415377,257253.0,162.9515784178091,108.9731413736134,249.93287546974213,162.60177383592017,72.0,False,True,0.0020811451551309376
P2_OUT,16,59,516,380.8094,171.8864,468.4374,0.43056115,132.706,5,bot,8165.0,6370.0,0.7801592161665646,206908.0,93.2478108818825,73.51384450525268,132.51749095295537,92.98324022346368,72.0,False,True,0.00458318786144457
P2_OUT,16,60,515,433.0117,195.1277,525.5807,0.4292874,132.849,5,bot,8342.0,7812.0,0.936466075281707,277078.0,175.76781361600817,118.7215560381456,264.84750272100615,175.7578051087985,120.0,False,True,0.002670630311082607
P2_OUT,16,61,514,505.1138,229.8337,605.5978,0.42974156,132.988,5,bot,0.0,0.0,,91107.0,119.98592633315009,86.03854197789065,184.19994414967886,119.00945763366146,72.0,False,False,
P2_OUT,16,62,513,485.2135,218.3691,582.7228,0.42794619,132.95,5,bot,0.0,0.0,,131043.0,142.41695447409734,101.02130681818181,214.77538617371488,141.94790394790397,88.0,False,False,
P2_OUT,16,63,512,537.4159,241.6109,637.3213,0.43499129,133.036,5,bot,0.0,0.0,,62408.0,101.97759818516943,77.27009962115898,161.36475869809203,101.78326474622772,72.0,False,False,
P2_OUT,17,0,639,510.3199,294.5593,637.5358,0.51844433,133.041,5,top,0.0,0.0,,0.0,,,,,,False,False,
P2_OUT,17,1,638,470.731,271.7025,594.4374,0.52367274,132.963,5,top,0.0,0.0,,97390.0,242.35458703255316,152.157591854803,397.40013183915624,242.17063492063494,1016.0,False,False,
P2_OUT,17,2,637,450.9364,260.2742,571.5791,0.52367604,132.931,5,top,0.0,0.0,,118805.0,227.37203901532746,145.6818977869766,371.95373493975904,227.47202295552367,1016.0,False,False,
P2_OUT,17,3,636,431.1417,248.8462,548.7207,0.52259618,132.89,5,top,11067.0,10035.0,0.9067497966928707,201571.0,214.51713782748266,143.22334914264866,334.15655312429504,213.91059353869272,120.0,False,True,0.002764099498370893
P2_OUT,17,4,635,411.3474,237.4175,525.8622,0.5219081,132.842,5,top,11725.0,3497.0,0.2982515991471215,110862.0,127.89098472351718,100.40085733702755,184.84323432343234,127.88368533823079,88.0,False,True,0.004224989953466374
P2_OUT,17,5,634,503.3701,283.6772,628.7253,0.51966039,133.023,5,top,0.0,0.0,,72550.0,153.0061699098244,112.44581737303842,229.49761222540593,151.3153430994603,88.0,False,False,
P2_OUT,17,6,633,351.9643,203.1326,457.2843,0.52369888,132.673,5,top,0.0,0.0,,115128.0,104.5751575659546,84.72880920013228,145.029142955682,103.1688893033666,88.0,False,False,
P2_OUT,17,7,632,483.5741,272.2493,605.8635,0.51848339,132.986,5,top,0.0,0.0,,99760.0,192.87878137738682,123.63789220837712,316.53042121684865,192.7647498132935,88.0,False,False,
P2_OUT,17,8,631,312.3758,180.2762,411.5656,0.52227221,132.52,5,top,0.0,0.0,,25897.0,119.47784810126582,94.57040538604785,238.2314540059347,117.73195876288659,88.0,False,False,
P2_OUT,17,9,630,463.7775,260.8215,583.0038,0.51790765,132.952,5,top,0.0,0.0,,142493.0,257.80672626649636,159.5119312758511,423.45161290322585,257.6304264310411,1016.0,False,False,
P2_OUT,17,10,629,443.9808,249.3942,560.1469,0.51848643,132.904,5,top,366.0,349.0,0.953551912568306,213808.0,178.58628019323672,116.1396244583534,288.04753820033955,178.4128357670813,88.0,False,False,0.011000579046561576
P2_OUT,17,11,628,272.7878,157.4203,365.8455,0.52211296,132.326,5,top,0.0,0.0,,46821.0,127.90521721055913,96.78934358692666,289.30973451327435,127.8803777544596,88.0,False,False,
P2_OUT,17,12,627,424.1838,237.9667,537.2865,0.5178369,132.864,5,top,18774.0,17339.0,0.9235645041014169,287618.0,194.1168132300827,132.44755907003173,295.82023653088044,193.86537126995142,104.0,False,True,0.001939111373047779
P2_OUT,17,13,626,252.9942,145.992,342.985,0.51994743,132.196,5,top,0.0,0.0,,54023.0,114.29869502174964,82.79850746268657,248.34622467771644,113.85636221701796,72.0,False,False,
P2_OUT,17,14,625,404.3868,226.5392,514.4259,0.51706526,132.82,5,top,13462.0,12046.0,0.8948150349130887,281752.0,145.69053784437747,106.91575710064524,212.36764579205789,145.45608775137111,104.0,False,True,0.0026441657577284798
P2_OUT,17,15,624,384.5895,215.1119,491.5663,0.51676386,132.757,5,top,17317.0,12110.0,0.6993128139978056,201291.0,131.93850061227266,104.78704238364708,184.84433293334789,131.27302879541685,104.0,False,True,0.003484631634744116
P2_OUT,17,16,623,213.4071,123.1366,297.2648,0.51753169,131.871,5,top,0.0,0.0,,26419.0,122.38945108862312,98.09413131900058,180.3770028275212,120.24088210347752,88.0,False,False,
P2_OUT,17,17,622,364.7919,203.6852,468.702,0.51472718,132.706,5,top,6915.0,3495.0,0.5054229934924078,123215.0,132.76895148669797,108.85203518617776,180.27603618767097,131.90446904469044,104.0,False,True,0.006012406925802963
P2_OUT,17,18,621,516.1648,284.1931,637.2349,0.50662851,133.037,5,top,0.0,0.0,,62309.0,150.54531430775162,117.18629503139805,220.67976244860668,149.80636332535067,104.0,False,False,
P2_OUT,17,19,620,344.9941,192.2579,445.8448,0.5153806,132.637,5,top,0.0,0.0,,108088.0,122.98223408311094,95.42127813106029,183.18962075848304,122.10744985673352,88.0,False,False,
P2_OUT,17,20,619,496.3645,272.7647,617.2701,0.50590711,133.004,5,top,0.0,0.0,,86230.0,172.3388250956898,123.01016586409845,260.34982332155477,171.86932031543373,104.0,False,False,
P2_OUT,17,21,618,325.1958,180.8313,422.9826,0.51409589,132.563,5,top,0.0,0.0,,71217.0,117.91724955542382,94.92661014093997,170.82553729456384,117.24065518689626,88.0,False,False,
P2_OUT,17,22,617,476.5642,261.3363,594.4102,0.50523202,132.972,5,top,0.0,0.0,,136927.0,242.86989657049537,153.71832547823675,377.4447569304942,242.72407853944196,104.0,False,False,
P2_OUT,17,23,616,173.8214,100.2819,251.5458,0.51278907,131.388,5,top,0.0,0.0,,27819.0,185.41542816702054,118.26344086021506,310.4121621621622,184.820987654321,88.0,False,False,
P2_OUT,17,24,615,456.7627,249.9082,571.5493,0.50450225,132.932,5,top,1.0,0.0,0.0,216272.0,242.4156862745098,158.80532281912272,389.76576576576576,242.22713738834537,136.0,False,False,0.0
P2_OUT,17,25,614,305.3971,169.4047,400.1198,0.51250005,132.48,5,top,0.0,0.0,,51251.0,125.92686170212767,97.9796437659033,232.1580381471389,125.43374485596708,88.0,False,False,
P2_OUT,17,26,613,436.9609,238.4796,548.6888,0.50327036,132.883,5,top,17537.0,16283.0,0.9284940411700975,291675.0,215.3348326498214,148.20981353277074,325.6339299142728,214.50598451067825,136.0,False,True,0.0019457320234921621
P2_OUT,17,27,612,285.5979,157.9788,377.2573,0.51183951,132.379,5,top,0.0,0.0,,42918.0,128.87058823529412,99.37180500658762,228.18030050083473,128.7132530120482,88.0,False,False,
P2_OUT,17,28,611,417.1586,227.0515,525.8294,0.50285567,132.843,5,top,12517.0,11322.0,0.9045298394183909,294494.0,177.91167352746862,128.785999680358,259.32967930029156,177.75940130963517,104.0,False,True,0.0026266073158851774
P2_OUT,17,29,610,265.7979,146.5533,354.3998,0.51281127,132.259,5,top,0.0,0.0,,57349.0,138.61740763932372,95.81635802469135,373.3377926421405,137.41302681992337,88.0,False,False,
P2_OUT,17,30,609,397.3555,215.6236,502.9701,0.50245312,132.8,5,top,20932.0,17752.0,0.8480794955092681,283580.0,135.06310589458826,101.95862068965518,190.0280338426569,134.11329004050666,88.0,False,True,0.002480967730407666
P2_OUT,17,31,608,245.9971,135.1281,331.5393,0.51292218,132.124,5,top,0.0,0.0,,46805.0,134.0670349907919,96.19996960948184,350.5056179775281,133.13466334164588,88.0,False,False,
P2_OUT,17,32,607,377.5512,204.1957,480.1081,0.50090133,132.737,5,top,19454.0,15953.0,0.8200370103834687,246153.0,120.36500032335252,94.53362312540752,166.18240802182407,119.41929562923023,88.0,False,True,0.0027542532506444825
P2_OUT,17,33,606,226.1952,123.7039,308.6759,0.51214774,131.968,5,top,0.0,0.0,,30954.0,150.09601634320734,112.49967804249839,326.59375,149.0362869198312,104.0,False,False,
P2_OUT,17,34,605,509.1055,273.251,628.6794,0.49583742,133.025,5,top,0.0,0.0,,94433.0,141.30456852791878,98.97939077108676,222.4739059967585,140.6070287539936,88.0,False,False,
P2_OUT,17,35,604,357.7461,192.7676,457.2448,0.4990556,132.667,5,top,0.0,0.0,,137678.0,137.7408414239482,110.54263139814496,202.62854629425993,136.94646243617797,104.0,False,False,
P2_OUT,17,36,603,489.2988,261.821,605.8185,0.49509531,132.993,5,top,0.0,0.0,,124824.0,206.20216919739696,140.3515060990789,317.2655367231638,205.90918264379414,120.0,False,False,
P2_OUT,17,37,602,337.94,181.34,434.3842,0.4992942,132.599,5,top,0.0,0.0,,101868.0,124.88345558272209,100.74782022255407,178.3233342182108,124.32885320300227,104.0,False,False,
P2_OUT,17,38,601,469.4907,250.391,582.9573,0.49393123,132.951,5,top,0.0,0.0,,225591.0,240.5835189309577,157.41803687095168,368.32081632653063,240.52684496279912,88.0,False,False,
P2_OUT,17,39,600,206.3922,112.2805,285.825,0.51472664,131.772,5,top,0.0,0.0,,26320.0,111.77604306864063,86.94802172226532,178.97397769516732,111.72667542706964,88.0,False,False,
P2_OUT,17,40,599,449.6822,238.9607,560.0964,0.49310032,132.906,5,top,536.0,486.0,0.9067164179104478,267207.0,151.71913681673786,102.92028173523292,235.83224231665372,150.94608181370134,88.0,False,True,0.012561917945385302
P2_OUT,17,41,598,318.1322,169.9123,411.5216,0.49795991,132.521,5,top,0.0,0.0,,56605.0,132.69273021001615,106.52260536398467,198.22608695652175,131.73559670781893,104.0,False,False,
P2_OUT,17,42,597,186.5871,100.8585,262.953,0.51196671,131.525,5,top,0.0,0.0,,1473367.0,171.77835800807537,125.40577599944969,214.00699944076635,171.3507248095337,88.0,False,False,
P2_OUT,17,43,596,429.8721,227.5304,537.234,0.4913602,132.869,5,top,12648.0,11749.0,0.928921568627451,304411.0,208.31298304475467,149.49640670747937,306.2909560723514,208.28543328597968,120.0,False,True,0.0022847964345829906
P2_OUT,17,44,595,298.3225,158.485,388.6581,0.49658507,132.432,5,top,0.0,0.0,,45769.0,120.76749116607773,97.0524193548387,198.84931506849315,119.37136066547832,88.0,False,False,
P2_OUT,17,45,594,166.7797,89.4384,240.1019,0.51473793,131.22,5,top,0.0,0.0,,35298.0,165.5328345802161,86.90154834940111,298.5534105534106,164.8023088023088,72.0,False,False,
P2_OUT,17,46,593,410.0603,216.0998,514.3706,0.4894264,132.816,5,top,9518.0,8429.0,0.8855852069762555,288765.0,157.45365134005408,113.80040343259599,227.21319897253508,157.51813388720242,104.0,False,True,0.003262747128325375
P2_OUT,17,47,592,521.7991,273.7103,636.9387,0.48757261,133.034,5,top,0.0,0.0,,74725.0,130.81238832638476,95.75172413793103,196.35670855289828,130.3062271062271,88.0,False,False,
P2_OUT,17,48,591,278.5107,147.0578,365.7878,0.49272724,132.322,5,top,0.0,0.0,,54550.0,136.27673754363693,94.72844072415808,486.45559845559836,135.07926167209556,88.0,False,False,
P2_OUT,17,49,590,390.247,204.669,491.5081,0.48830209,132.763,5,top,17344.0,15438.0,0.8901060885608856,296885.0,132.0314379442318,100.56264997391759,185.0568094472783,131.53306181121226,88.0,False,True,0.0023748329673702498
P2_OUT,17,50,589,501.9848,262.2779,617.2257,0.48597998,133.0,5,top,0.0,0.0,,106383.0,161.76244565979528,113.79930662557781,252.7956834532374,161.57375406962183,104.0,False,False,
P2_OUT,17,51,588,370.4316,193.2386,468.6464,0.48768374,132.7,5,top,6255.0,4401.0,0.7035971223021583,208426.0,118.99768895624172,93.3501005095601,168.20722394220846,118.02623164763457,88.0,False,True,0.005774170161469258
P2_OUT,17,52,587,482.1687,250.8449,594.3642,0.48486728,132.962,5,top,0.0,0.0,,177463.0,211.2430426716141,150.00237097921442,310.9672632038411,211.07145646231942,152.0,False,False,
P2_OUT,17,53,586,258.6967,135.6311,342.9237,0.49195424,132.199,5,top,0.0,0.0,,51675.0,90.98749460974558,70.23538230884557,175.67741935483878,88.77114427860697,72.0,False,False,
P2_OUT,17,54,585,146.9687,78.0211,217.2158,0.50960411,130.815,5,top,0.0,0.0,,34684.0,157.8943466172382,87.72541587702675,336.53097345132744,157.672131147541,72.0,False,False,
P2_OUT,17,55,584,462.351,239.4116,571.4998,0.4829378,132.929,5,top,0.0,0.0,,258730.0,178.6800380831482,121.01163359077134,276.7130708661418,178.39827331591502,88.0,False,False,
P2_OUT,17,56,583,350.6137,181.8076,445.7803,0.485201,132.641,5,top,0.0,0.0,,147488.0,110.26940979995025,90.60742606853512,153.04671980380135,109.8132183908046,88.0,False,False,
P2_OUT,17,57,582,238.8788,124.2051,320.0521,0.48814869,132.047,5,top,0.0,0.0,,39221.0,106.2172338884866,86.27365159291179,161.49959514170038,104.65317387304508,88.0,False,False,
P2_OUT,17,58,581,442.5308,227.9782,548.6375,0.48125678,132.887,5,top,17516.0,15779.0,0.9008335236355333,288936.0,171.4540765721087,120.27262847383946,256.6364189271378,170.82825547280524,104.0,False,True,0.002258329161384633
