run,sub,capture,station,gas,start,chip,mesh,drift,mu_ns,sigma_ns,contrast,n_triggers,eff,eff_corr,accidental
run_56,meshscan_m30V,enp4s0f1_00017_20260801150750,P2_IN,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,220.39662085029514,70.71157016166757,7.183586626139819,9534,0.03985735263268302,0.04047720494247976,0.015313614432557167
run_56,meshscan_m30V,enp4s0f1_00017_20260801150750,P2_MID,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,120.62411269234032,26.236523491958344,26.77002583979328,10734,0.17123160052170672,0.17387191372623212,0.015185392211663871
run_56,meshscan_m30V,enp4s0f1_00017_20260801150750,P2_OUT,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,127.49069999263642,34.02025828295672,29.756410256410255,10745,0.29464867380176823,0.31380711666171074,0.06105165193113076
run_56,meshscan_m30V,enp4s0f1_00007_20260801150025,P2_MID,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,120.37065995883255,26.322692733331543,26.48201753079802,51728,0.13485926384163316,0.1368701930623136,0.014692236313021965
run_56,meshscan_m30V,enp4s0f1_00007_20260801150025,P2_OUT,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,127.47154484789631,33.85915974045958,17.557091992137956,51880,0.29082498072474944,0.3096308153255761,0.06073631457208944
run_56,meshscan_m30V,enp4s0f1_00011_20260801150323,P2_IN,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,217.84217408709964,70.43136848311723,12.566510172143975,41925,0.04002385211687537,0.04052161313692344,0.012283840190816934
run_56,meshscan_m30V,enp4s0f1_00011_20260801150323,P2_MID,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,121.03409271144534,26.611517647955203,21.500356951633055,47208,0.13766734451787835,0.13977245843817881,0.015061006609049311
run_56,meshscan_m30V,enp4s0f1_00011_20260801150323,P2_OUT,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,127.78951866729788,33.038386466983255,18.274485669069808,47339,0.29235936542808255,0.31131205434464765,0.060880035488709114
run_56,meshscan_m30V,enp4s0f1_00008_20260801150110,P2_IN,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,219.60076020369212,73.00804294051756,7.6395978344934266,43838,0.038779141384187234,0.0392718536314914,0.012546192800766456
run_56,meshscan_m30V,enp4s0f1_00008_20260801150110,P2_MID,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,120.85569448916155,26.300543146280532,25.652392920559144,49007,0.1381231252678189,0.1402349333941039,0.015059073193625394
run_56,meshscan_m30V,enp4s0f1_00008_20260801150110,P2_OUT,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,128.38990325855187,33.81775327595981,20.06531411979497,49160,0.29941008950366155,0.3193326535482612,0.06238812042310822
run_56,meshscan_m30V,enp4s0f1_00003_20260801145727,P2_IN,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,325.0107453708403,4.676308401577366,12.75539968826542,42420,0.001555869872701556,0.0015583679637325275,0.001603017444601603
run_56,meshscan_m30V,enp4s0f1_00003_20260801145727,P2_MID,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,120.10171277353686,26.1358333456151,25.64935882757041,47197,0.13971226984765983,0.14182780203471493,0.014916202300993704
run_56,meshscan_m30V,enp4s0f1_00003_20260801145727,P2_OUT,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,128.29514168935327,33.39308969936411,16.824367063492062,47405,0.30197236578419995,0.3220037790174554,0.06220862778187955
run_56,meshscan_m30V,enp4s0f1_00004_20260801145812,P2_IN,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,131.83353903804365,4.048660960239222,15.769439912996194,42655,0.00037510256710819416,0.0003768341223297775,0.004595006447075372
run_56,meshscan_m30V,enp4s0f1_00004_20260801145812,P2_MID,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,120.41315722967632,27.242261730321495,31.037614766772027,48269,0.13747954173486088,0.13950554994954592,0.014522778594957425
run_56,meshscan_m30V,enp4s0f1_00004_20260801145812,P2_OUT,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,127.6661713216442,33.60658776571787,18.748222903473636,48415,0.29461943612516783,0.31405358990730753,0.06188164824950945
run_56,meshscan_m30V,enp4s0f1_00005_20260801145856,P2_IN,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,226.2269153259833,73.637172139812,11.018641470888662,46590,0.04131787937325606,0.04187969106929185,0.013414895900407812
run_56,meshscan_m30V,enp4s0f1_00005_20260801145856,P2_MID,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,120.29951384233831,26.167045917420783,24.76873957818169,51581,0.13673639518427327,0.13875663977965766,0.014559624667997902
run_56,meshscan_m30V,enp4s0f1_00005_20260801145856,P2_OUT,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,127.53140292713354,33.18200034792801,17.55648460760921,51745,0.2998550584597546,0.3194893441779059,0.06145521306406416
run_56,meshscan_m30V,enp4s0f1_00002_20260801145643,P2_IN,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,217.39718079707296,69.77649014364071,8.253288113160725,59834,0.029180733362302372,0.02945294445100454,0.009242236855299662
run_56,meshscan_m30V,enp4s0f1_00002_20260801145643,P2_MID,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,121.2375181680191,27.420374141732374,32.914802828921246,84655,0.10313625893331758,0.10428934889332171,0.011056641663221308
run_56,meshscan_m30V,enp4s0f1_00002_20260801145643,P2_OUT,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,126.90720113461953,34.56494932779486,19.924887682599312,110770,0.136092804911077,0.1404350458801062,0.030919924167193285
run_56,meshscan_m30V,enp4s0f1_00015_20260801150621,P2_IN,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,219.41850986554283,72.29333064941456,9.211987310219806,43261,0.03920390189778322,0.03977299376201867,0.014308499572363098
run_56,meshscan_m30V,enp4s0f1_00015_20260801150621,P2_MID,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,120.01698083456169,26.248288472076798,26.482082715883067,47850,0.13912225705329154,0.14109194184222795,0.013960292580982235
run_56,meshscan_m30V,enp4s0f1_00015_20260801150621,P2_OUT,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,128.07785059328165,32.72085543062206,19.20724271968114,48070,0.2926773455377574,0.31161266030255375,0.06076555023923445
run_56,meshscan_m30V,enp4s0f1_00009_20260801150154,P2_IN,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,461.2691427374199,5.71189841408054,11.103304709862089,42057,0.00014266352806904716,0.00014283673760891102,0.0012126399885869197
run_56,meshscan_m30V,enp4s0f1_00009_20260801150154,P2_MID,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,120.81268108956482,26.97263151796997,26.475939891940566,47258,0.13604045875830548,0.13820159504718504,0.01563756401032629
run_56,meshscan_m30V,enp4s0f1_00009_20260801150154,P2_OUT,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,128.08187232266147,32.82746891669256,21.954159955675244,47410,0.29915629614005484,0.3189125986553639,0.06194895591647332
run_56,meshscan_m30V,enp4s0f1_00012_20260801150408,P2_IN,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,222.2392650155631,73.70894992326056,13.984806629834255,42425,0.039292869770182676,0.03981846411083244,0.013199764289923394
run_56,meshscan_m30V,enp4s0f1_00012_20260801150408,P2_MID,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,121.08380843151278,26.540588545541404,24.855544828045414,47227,0.1369979037415038,0.13906202983278168,0.014843204099349949
run_56,meshscan_m30V,enp4s0f1_00012_20260801150408,P2_OUT,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,127.01148275221422,33.27257347856001,16.46769718768074,47405,0.2954118763843476,0.315135694675728,0.06258833456386458
run_56,meshscan_m30V,enp4s0f1_00013_20260801150452,P2_IN,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,185.08190150298327,6.5064485177935945,13.89604221635884,41927,-0.0005008705607365185,-0.0005055976886962804,0.009349583800415007
run_56,meshscan_m30V,enp4s0f1_00013_20260801150452,P2_MID,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,120.43365246231512,26.83747842505718,28.442642850949447,47186,0.1367778578391896,0.13887036040882197,0.015068028652566439
run_56,meshscan_m30V,enp4s0f1_00013_20260801150452,P2_OUT,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,128.0365639300563,32.96003423319019,17.549836247747606,47376,0.2937774400540358,0.31299615445161577,0.06140239783856805
run_56,meshscan_m30V,enp4s0f1_00010_20260801150239,P2_IN,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,219.78126883421464,70.67853912163736,9.618014916810099,41941,0.03807729906296941,0.03856835800710025,0.012732171383610309
run_56,meshscan_m30V,enp4s0f1_00010_20260801150239,P2_MID,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,120.9369367033901,25.669870033320702,21.031953255569903,47246,0.13912288871015535,0.14112418412916522,0.014181094695847262
run_56,meshscan_m30V,enp4s0f1_00010_20260801150239,P2_OUT,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,128.99094686846945,33.12113203725219,18.546321512294877,47375,0.2966965699208443,0.31633433856956383,0.06207915567282322
run_56,meshscan_m30V,enp4s0f1_00016_20260801150706,P2_IN,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,219.85199277917798,74.57961492505311,6.643522921818527,46323,0.04036871532500054,0.04093516045707281,0.013837618461671308
run_56,meshscan_m30V,enp4s0f1_00016_20260801150706,P2_MID,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,121.53291013870131,27.039052772302906,19.91193306913254,51534,0.13266969379438817,0.1346900179271488,0.014999805953351193
run_56,meshscan_m30V,enp4s0f1_00016_20260801150706,P2_OUT,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,127.48414194393571,33.272964170173765,20.30318450983461,51732,0.29834531817830356,0.31789907312049437,0.061509317250444596
run_56,meshscan_m30V,enp4s0f1_00014_20260801150537,P2_IN,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,220.88333113107532,70.25365911231546,9.967024455018258,42650,0.04042203985932005,0.04092678757952712,0.012332942555685813
run_56,meshscan_m30V,enp4s0f1_00014_20260801150537,P2_MID,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,120.65597649506387,26.689837460149196,23.753549351266894,47444,0.13588651884326786,0.13810462276680519,0.016061040384453256
run_56,meshscan_m30V,enp4s0f1_00014_20260801150537,P2_OUT,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,128.03421601177678,32.574316988076745,21.967117780655393,47618,0.29018438405644925,0.30918285151705005,0.061447351841740515
run_56,meshscan_m30V,enp4s0f1_00006_20260801145941,P2_IN,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,224.1451168491399,75.45259912605032,7.010137875101379,46040,0.039291920069504785,0.03982037905302781,0.013271068635968723
run_56,meshscan_m30V,enp4s0f1_00006_20260801145941,P2_MID,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,120.60223344571335,25.977374414862886,21.883123933612534,51688,0.13633725429500076,0.13834737028093527,0.014529484599907138
run_56,meshscan_m30V,enp4s0f1_00006_20260801145941,P2_OUT,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,420.0,720.0,127.33862042180623,33.06320304543174,21.125037579207383,51897,0.29523864577913944,0.3145942838370565,0.061525714395822495
run_56,meshscan_m70V,enp4s0f1_00004_20260801154932,P2_IN,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,353.00542572613887,5.940401164365569,65.8448275862069,10776,0.0006495916852264277,0.0006501346707532261,0.0008351893095768387
run_56,meshscan_m70V,enp4s0f1_00004_20260801154932,P2_MID,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,123.14472797803663,28.699742641498023,19.819933554817275,33510,0.03584004774694121,0.036013073855288014,0.0048045359594151
run_56,meshscan_m70V,enp4s0f1_00004_20260801154932,P2_OUT,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,128.41947263103614,40.311045862734375,9.035040534829216,38439,0.04472020604073987,0.04527496839443742,0.012253180363693125
run_56,meshscan_m70V,enp4s0f1_00001_20260801154719,P2_IN,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,23.81745194884822,7.103175396113496,24.407392026578073,13088,-7.640586797066028e-05,-7.64993880048961e-05,0.0012224938875305626
run_56,meshscan_m70V,enp4s0f1_00001_20260801154719,P2_MID,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,123.10525699355532,33.49274279648839,44.24355644355644,39311,0.03518099259749179,0.035364512747078525,0.005189387194423953
run_56,meshscan_m70V,enp4s0f1_00001_20260801154719,P2_OUT,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,125.76386870255217,43.212106536288445,9.680606261754619,45732,0.048303157526458494,0.04891280279881315,0.012463920230910521
run_56,meshscan_m70V,enp4s0f1_00010_20260801155359,P2_IN,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,-260.27176037765025,5.7446969610991445,36.349206349206355,10803,9.25668795704901e-05,9.260974254491615e-05,0.000462834397852448
run_56,meshscan_m70V,enp4s0f1_00010_20260801155359,P2_MID,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,126.33246751046721,35.937768235878956,13.351581508515816,33038,0.03326472546764332,0.03344797151291962,0.005478539863187844
run_56,meshscan_m70V,enp4s0f1_00010_20260801155359,P2_OUT,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,126.2746676810697,41.27088348700727,11.688638639993503,38339,0.04585409113435405,0.04640358981127095,0.011841727744594277
run_56,meshscan_m70V,enp4s0f1_00006_20260801155101,P2_IN,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,99.91193858460322,2.991756242137346,8.265536723163843,12892,-0.0002327024511324852,-0.00023291925465838503,0.000930809804529941
run_56,meshscan_m70V,enp4s0f1_00006_20260801155101,P2_MID,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,122.0741711427192,26.899819573777805,7.572847547323428,39544,0.03398745700991301,0.03412120135063089,0.003919684402184908
run_56,meshscan_m70V,enp4s0f1_00007_20260801155146,P2_IN,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,-252.77215665541922,5.997075143597509,28.057603686635947,12756,-0.0002351834430856074,-0.0002353679585752399,0.0007839448102853566
run_56,meshscan_m70V,enp4s0f1_00007_20260801155146,P2_MID,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,122.11273465675691,30.97632398016803,22.95559845559846,39488,0.034618111831442464,0.034781059969976845,0.00468496758508914
run_56,meshscan_m70V,enp4s0f1_00007_20260801155146,P2_OUT,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,129.44421164187122,41.71694087283626,11.423124999999999,45935,0.04658756939153151,0.04721456150027578,0.013279634265810388
run_56,meshscan_m70V,enp4s0f1_00008_20260801155230,P2_IN,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,-181.84012326140135,6.940342655799283,57.83092705167173,12623,7.92204705695954e-05,7.925814377427302e-05,0.0004753228234175709
run_56,meshscan_m70V,enp4s0f1_00008_20260801155230,P2_MID,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,123.54571989936012,30.262856663609142,5.100339932013597,39548,0.0343633053504602,0.03450639853747715,0.004146859512491151
run_56,meshscan_m70V,enp4s0f1_00008_20260801155230,P2_OUT,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,123.6689616595491,40.884559312280466,10.056032485760227,45986,0.0462097160005219,0.04680719839644045,0.012764754490497108
run_56,meshscan_m70V,enp4s0f1_00012_20260801155528,P2_IN,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,228.24563638256578,5.488765448645987,66.16783216783216,12655,0.00031608060055314134,0.000317233721944643,0.003634926906361122
run_56,meshscan_m70V,enp4s0f1_00012_20260801155528,P2_MID,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,123.44808342284517,27.74797547612462,18.12625027783952,39325,0.035041322314049585,0.03519795657726692,0.00445009535918627
run_56,meshscan_m70V,enp4s0f1_00012_20260801155528,P2_OUT,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,123.82216973634843,35.067570157165974,11.467070478928187,45815,0.045771035687002075,0.0463057015413152,0.011546436756520792
run_56,meshscan_m70V,enp4s0f1_00013_20260801155613,P2_IN,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,413.5471857986125,6.5684587016206155,358.56716417910445,12729,0.0002356823002592506,0.00023588614562038062,0.0008641684342839186
run_56,meshscan_m70V,enp4s0f1_00013_20260801155613,P2_MID,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,125.83936692812604,28.895176556790208,16.449454882857804,39482,0.03330631680259359,0.033467372493128374,0.004812319538017324
run_56,meshscan_m70V,enp4s0f1_00013_20260801155613,P2_OUT,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,125.00041631945307,36.734437981862264,13.852836709225304,46012,0.04472746240111275,0.04530744336569579,0.012801008432582804
run_56,meshscan_m70V,enp4s0f1_00015_20260801155742,P2_IN,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,-284.66681144005656,6.614259055905707,74.75,10342,-0.00048346548056468893,-0.0004838865769863556,0.0008702378650164391
run_56,meshscan_m70V,enp4s0f1_00014_20260801155657,P2_IN,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,-176.77894902889582,5.348237354727801,46.243194192377494,13480,0.0002225519287833826,0.00022260146916969632,0.00022255192878338297
run_56,meshscan_m70V,enp4s0f1_00014_20260801155657,P2_MID,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,119.64533737188323,29.49216296269036,21.33091149273448,39661,0.03371069816696503,0.033884129960971156,0.005118378255717203
run_56,meshscan_m70V,enp4s0f1_00014_20260801155657,P2_OUT,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,124.75626246530767,43.05584805589504,10.097748646337989,46054,0.044360967559821086,0.044966324778800026,0.013462457115559991
run_56,meshscan_m70V,enp4s0f1_00016_20260801155826,P2_IN,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,183.9057148598734,5.445057867451126,151.77551020408163,12335,-3.0357660829594124e-18,-3.0466336858924702e-18,0.003567085528982573
run_56,meshscan_m70V,enp4s0f1_00016_20260801155826,P2_MID,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,122.20501327931963,32.564053750521005,13.031367539564263,38000,0.03697368421052631,0.03715849884954114,0.004973684210526316
run_56,meshscan_m70V,enp4s0f1_00016_20260801155826,P2_OUT,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,129.6546777382945,46.97139191286803,13.840667400073341,43516,0.045500505561172896,0.04616245453697659,0.014339553267763585
run_56,meshscan_m70V,enp4s0f1_00003_20260801154848,P2_MID,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,122.98342279626021,24.95918263898143,23.731467345207804,34137,0.03670504145062542,0.03685294117647059,0.004013240765152179
run_56,meshscan_m70V,enp4s0f1_00003_20260801154848,P2_OUT,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,123.85005578907848,38.93064412606453,6.7168338303063155,39009,0.04591248173498424,0.04644950464235697,0.011561434540747005
run_56,meshscan_m70V,enp4s0f1_00009_20260801155315,P2_MID,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,123.70518131348673,28.40043385634208,12.32104743083004,38513,0.034481863266948826,0.03464197208817008,0.0046218160101783815
run_56,meshscan_m70V,enp4s0f1_00009_20260801155315,P2_OUT,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,121.80487112590573,37.87803350694858,8.316899681138093,44914,0.046622433984949016,0.04721852661961351,0.01262412610767244
run_56,meshscan_m70V,enp4s0f1_00005_20260801155017,P2_MID,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,122.2824729113188,30.914904928903645,43.349826589595374,38940,0.03592706728299949,0.03609484248819629,0.004648176682074987
run_56,meshscan_m70V,enp4s0f1_00005_20260801155017,P2_OUT,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,123.96962690610725,37.53699804864679,19.317631750162654,45121,0.045411227588041045,0.0459489157491086,0.011701868309656258
run_56,meshscan_m70V,enp4s0f1_00011_20260801155444,P2_MID,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,123.10670400466651,32.41890521792999,36.02564102564102,33799,0.03142104795999882,0.031611847001041825,0.0060356815290393195
run_56,meshscan_m70V,enp4s0f1_00011_20260801155444,P2_OUT,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,121.35312096464804,39.206543109040105,11.639322250639385,39317,0.04496782562250426,0.04556701030927835,0.013149528193911034
run_56,meshscan_m70V,enp4s0f1_00002_20260801154803,P2_MID,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,128.1642539508678,23.7415306042584,6.03198932041235,38960,0.0339835728952772,0.0341105242818498,0.003721765913757701
run_56,meshscan_m70V,enp4s0f1_00002_20260801154803,P2_OUT,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,380.0,680.0,121.88673600745338,38.29954369028119,9.527727364387982,46024,0.04645402398748479,0.047002440257656035,0.01166782548235703
run_56,meshscan_m50V,enp4s0f1_00011_20260801152946,P2_IN,Ar/CO2/Iso 93/5/2,2026-08-01 14:55:51,p2b-config-cern-ext_gain3.0_peaktime200.txt,400.0,700.0,132.13807458257028,3.8263533869864013,50.94042056074766,25031,-0.0010786624585513937,-0.0010825982357658354,0.0036354919899324813
